variableMetadata	accession	description	uniprot_id	limmaM_WT.LAT_diff	limmaM_WT.LAT_BH	limmaM_WT.LAT_signif	limmaF_WT.LAT_diff	limmaF_WT.LAT_BH	limmaF_WT.LAT_signif	limmaWT_M.F_diff_LAT	limmaWT_M.F_BH_LAT	limmaWT_M.F_signif_LAT	limmaLAT_M.F_diff	limmaLAT_M.F_BH	limmaLAT_M.F_signif	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2
Q9CXS4_Centromere protein V	sp|Q9CXS4|CENPV_MOUSE	Centromere protein V  OS=Mus musculus (Mouse) GN=Cenpv PE=1 SV=2	Q9CXS4	0.505784646130969	0.711391960016155	0	-0.147707534878275	0.250218882795912	0	0.709409754785923	0.209131739070983	0	0.0559175737766786	0.681058307586949	0	0.29614521197189	0.429359314004558	0	0.505622969720747	0.065510829496571	0	0.608133624882218	1.00886501309749	E	E	E	E	E	E
P47758_Signal recognition parti.	sp|P47758|SRPRB_MOUSE	Signal recognition particle receptor subunit beta  OS=Mus musculus (Mouse) GN=Srprb PE=1 SV=1	P47758	0.0650642316783561	0.86876834593288	0	0.384403293968635	0.634929187164243	0	-0.322909764534742	0.613309061341642	0	-0.00357070224446332	0.994661867457215	0	0.384486024706586	0.300244162993253	0	-0.0390778684958271	0.875038559739389	0	0.439114617143822	0.785766164492154	E	E	E	E	E	E
P52503_NADH dehydrogenase [ubiq.	sp|P52503|NDUS6_MOUSE	NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial  OS=Mus musculus (Mouse) GN=Ndufs6 PE=1 SV=2	P52503	0.0799205145894426	0.672695949220527	0	-0.504694165600018	0.00421752364865325	1	0.0828916261200732	0.343731550086226	0	-0.501723054069387	0.00238875831202893	1	-0.405184633759447	2.55451504121994e-05	1	0.108390950618674	0.094079231290361	0	1.78446120634769	2.65005139824629	E	E	E	E	E	E
O55135_Eukaryotic translation i.	sp|O55135|IF6_MOUSE	Eukaryotic translation initiation factor 6  OS=Mus musculus (Mouse) GN=Eif6 PE=1 SV=2	O55135	-0.139440106426488	0.705307618835697	0	-0.0284917890597605	0.752572208585606	0	-0.0217743556362393	0.885060302559572	0	0.0891739617304879	0.427669052494538	0	0.0499674766843299	0.682437278489716	0	0.0443296888464566	0.627037581180338	0	0.770909588538172	0.205343456462797	E	E	E	E	E	E
O88736_3-keto-steroid reductase	sp|O88736|DHB7_MOUSE	3-keto-steroid reductase  OS=Mus musculus (Mouse) GN=Hsd17b7 PE=1 SV=1	O88736	-0.639919270228717	0.743407478170296	0	0.0608194041963017	0.934049085832446	0	-0.189065456711244	0.552698565105073	0	0.511673217713774	0.671375153517535	0	-0.0700581041460673	0.852763292146465	0	-0.0600909484551693	0.823157349323425	0	0.455992517600899	0.277755764226603	E	E	E	E	E	E
Q60668_Heterogeneous nuclear ri.	sp|Q60668|HNRPD_MOUSE	Heterogeneous nuclear ribonucleoprotein D0  OS=Mus musculus (Mouse) GN=Hnrnpd PE=1 SV=2	Q60668	-0.0536404654396563	0.801918620442288	0	0.0375833838807118	0.75970357480893	0	0.116931239056374	0.233341009159209	0	0.208155088376742	0.0596016551061721	0	-0.0479827805351469	0.520445524322671	0	0.19665837372553	0.00213266694775275	1	0.270933239877874	0.30065205608211	E	E	E	E	E	E
P63001_Ras-related C3 botulinum.	sp|P63001|RAC1_MOUSE	Ras-related C3 botulinum toxin substrate 1  OS=Mus musculus (Mouse) GN=Rac1 PE=1 SV=1	P63001	-0.0616160654261293	0.725845375156762	0	-0.229407705321485	0.0144129015640969	1	0.31510028046943	0.000910321818342388	1	0.147308640574074	0.0670404320540399	0	-0.154082426246575	0.00285802916640683	1	0.279037974080133	5.12006187906789e-07	1	1.344787116916	1.34116599747704	E	E	E	E	E	E
Q71KT5_Delta(14)-sterol reducta.	sp|Q71KT5|ERG24_MOUSE	Delta(14)-sterol reductase  OS=Mus musculus (Mouse) GN=Tm7sf2 PE=1 SV=2	Q71KT5	-0.00998357436325747	0.982925371411243	0	-0.00512423147158358	0.974565912422209	0	0.180447084367799	0.0749749855940555	0	0.185306427259473	0.295657663307723	0	0.00734431299710891	0.981726885847069	0	0.29463129699575	0.000591935472652989	1	0.217943064738812	0.0172900741881861	E	E	E	E	E	E
P57759_Endoplasmic reticulum re.	sp|P57759|ERP29_MOUSE	Endoplasmic reticulum resident protein 29  OS=Mus musculus (Mouse) GN=Erp29 PE=1 SV=2	P57759	-0.071862515641957	0.797270297169945	0	-0.206059020108754	0.0873178919438967	0	0.275928836088145	0.0276138873424581	1	0.141732331621348	0.231982081370524	0	-0.172738925813594	0.0417228657922613	1	0.266309889065759	0.000506465473367439	1	1.16041003504031	1.33552490200914	E	E	E	E	E	E
P42227_Signal transducer and ac.	sp|P42227|STAT3_MOUSE	Signal transducer and activator of transcription 3  OS=Mus musculus (Mouse) GN=Stat3 PE=1 SV=2	P42227	-0.0345608069897594	0.942534455399358	0	-0.224052188309951	0.245542618856339	0	0.366925034153098	0.0284369624512001	1	0.177433652832907	0.367906740529911	0	-0.0633647250343898	0.635004039261734	0	0.281999345734992	0.00844493722385297	1	0.716935002858822	0.362467009479505	E	E	E	E	E	E
O08795_Glucosidase 2 subunit be.	sp|O08795|GLU2B_MOUSE	Glucosidase 2 subunit beta  OS=Mus musculus (Mouse) GN=Prkcsh PE=1 SV=1	O08795	-0.186619918922101	0.707794780668701	0	0.426793891180253	0.0501433528311385	0	-0.189359097434696	0.223012756545284	0	0.424054712667658	0.122410534247853	0	0.0410736127637037	0.780637051960454	0	-0.337442917042285	0.00939443513161306	1	1.23474489192532	0.214634464364251	E	E	E	E	E	E
Q921F2_TAR DNA-binding protein .	sp|Q921F2|TADBP_MOUSE	TAR DNA-binding protein 43  OS=Mus musculus (Mouse) GN=Tardbp PE=1 SV=1	Q921F2	-0.0362595895566962	0.899017793503263	0	-0.0154857692960135	0.901688677242676	0	0.0726726159500792	0.539915045975731	0	0.0934464362107619	0.306273495982661	0	0.0150556084182334	0.929654658620169	0	0.105980863496878	0.135376118300917	0	0.403129384030753	0.0401785792838579	E	E	E	E	E	E
Q9D023_Mitochondrial pyruvate c.	sp|Q9D023|MPC2_MOUSE	Mitochondrial pyruvate carrier 2  OS=Mus musculus (Mouse) GN=Mpc2 PE=1 SV=1	Q9D023	-0.000741873079473265	0.999366029208697	0	-0.256150913293183	0.0308390348734533	1	0.661260035460177	1.96840340924197e-05	1	0.405850995246468	0.00414354283635464	1	-0.0950961579271592	0.150445957025188	0	0.721844767583725	1.65028483363333e-11	1	0.582666704676012	0.300912540336268	E	E	E	E	E	E
Q9D024_Coiled-coil domain-conta.	sp|Q9D024|CCD47_MOUSE	Coiled-coil domain-containing protein 47  OS=Mus musculus (Mouse) GN=Ccdc47 PE=1 SV=2	Q9D024	0.138378570193016	0.708780108944153	0	0.151029169784575	0.329337504228452	0	0.0327018950275466	0.865224685540924	0	0.045352494619106	0.721964341893927	0	0.0505430635532846	0.717142968256727	0	-0.0126900452302969	0.899578002624416	0	1.2063768475152	0.39765300092496	E	E	E	E	E	E
Q9D8U8_Sorting nexin-5	sp|Q9D8U8|SNX5_MOUSE	Sorting nexin-5  OS=Mus musculus (Mouse) GN=Snx5 PE=1 SV=1	Q9D8U8	-0.143677056013658	0.836624729051414	0	-0.0819570637697993	0.709946261287308	0	0.251756026902992	0.113633398313334	0	0.313476019146851	0.413126893713908	0	0.0276004105659204	0.927984185400469	0	0.230485102579401	0.0469870969261161	1	0.602041091491019	0.306638441673295	E	E	E	E	E	E
Q9ESB3_Histidine-rich glycoprot.	sp|Q9ESB3|HRG_MOUSE	Histidine-rich glycoprotein  OS=Mus musculus (Mouse) GN=Hrg PE=1 SV=2	Q9ESB3	-0.190557799076114	0.974323052923686	0	-0.452913445875364	0.814822533185615	0	-0.149848453717428	0.912687012741118	0	-0.412204100516679	0.850125168715896	0	0.240915592163883	0.848084037589353	0	0.48122663188386	0.543026025157799	0	0.549236097971801	0.323034811207182	E	E	E	E	E	E
P61087_Ubiquitin-conjugating en.	sp|P61087|UBE2K_MOUSE	Ubiquitin-conjugating enzyme E2 K  OS=Mus musculus (Mouse) GN=Ube2k PE=1 SV=3	P61087	-0.103309793600086	0.708780108944153	0	-0.060923556307884	0.406449425314392	0	-0.0145567018520154	0.854028632849635	0	0.027829535440187	0.850690543887333	0	-0.143225520132553	0.022586607950352	1	0.056190692828725	0.259197386566745	0	1.3611414989458	2.00065661711273	E	E	E	E	E	E
P67984_60S ribosomal protein L22	sp|P67984|RL22_MOUSE	60S ribosomal protein L22  OS=Mus musculus (Mouse) GN=Rpl22 PE=1 SV=2	P67984	-0.152781193660498	0.320062846220899	0	-0.119883489168345	0.171190683960717	0	0.0102427004442909	0.902590631458588	0	0.0431404049364446	0.535591122145714	0	-0.182431685184923	0.0166157949373668	1	0.0278359967489941	0.623001116880884	0	2.0483625702884	2.11460760036225	B	E	E	E	E	E
Q9R111_Guanine deaminase	sp|Q9R111|GUAD_MOUSE	Guanine deaminase  OS=Mus musculus (Mouse) GN=Gda PE=1 SV=1	Q9R111	0.245213559690189	0.821711479065888	0	-0.360754693287209	0.0550901300511306	0	1.0120215654576	0.0195733445803535	1	0.4060533124802	0.170692736101515	0	0.030299513535688	0.996469810542825	0	0.746095164609525	0.000714671545510916	1	0.346116904556545	0.235742967593818	E	E	E	E	E	E
P13439_Uridine 5'-monophosphate.	sp|P13439|UMPS_MOUSE	Uridine 5'-monophosphate synthase  OS=Mus musculus (Mouse) GN=Umps PE=1 SV=3	P13439	-0.380893271607071	0.761101998290141	0	-0.194358231952361	0.0450403687053135	1	0.581793545557414	5.85083869849381e-06	1	0.768328585212124	0.277044668434926	0	-0.0535092043382583	0.245992577298705	0	0.569741961577222	6.75782830840311e-12	1	0.701559903405061	0.13608751028412	E	E	E	E	E	E
Q920A5_Retinoid-inducible serin.	sp|Q920A5|RISC_MOUSE	Retinoid-inducible serine carboxypeptidase  OS=Mus musculus (Mouse) GN=Scpep1 PE=1 SV=2	Q920A5	-0.232040178702899	0.586578693904628	0	-0.25227478524123	0.336762105834611	0	-0.347848063845074	0.0325045622611667	1	-0.368082670383405	0.156602201810266	0	-0.29177828452487	0.0452765640032056	1	-0.189936800351735	0.131378578077681	0	1.53408935524296	1.91743121823235	E	E	E	E	E	E
A2AKK5_Acyl-coenzyme A amino ac.	sp|A2AKK5|ACNT1_MOUSE	Acyl-coenzyme A amino acid N-acyltransferase 1  OS=Mus musculus (Mouse) GN=Acnat1 PE=1 SV=1	A2AKK5	-0.556185372815527	0.761704007234824	0	-0.405741328496617	0.457891803909834	0	0.446227192464391	0.361115223877624	0	0.596671236783301	0.555637306930711	0	0.00923503066854181	0.992853515442514	0	0.0842634550499035	0.834911857643314	0	0.711055608009445	0.0411615556751065	E	E	E	E	E	E
Q8BP67_60S ribosomal protein L24	sp|Q8BP67|RL24_MOUSE	60S ribosomal protein L24  OS=Mus musculus (Mouse) GN=Rpl24 PE=1 SV=2	Q8BP67	-0.0794620157161283	0.607495091700012	0	-0.136438497587616	0.0817701386133002	0	-0.0326108613866651	0.669433385336958	0	-0.0895873432581524	0.0973364936839462	0	-0.122509262988121	0.0258331449537742	1	0.00911021950473057	0.79211311021124	0	2.10621571928026	1.95476450771038	E	E	E	E	E	E
Q60854_Serpin B6	sp|Q60854|SPB6_MOUSE	Serpin B6  OS=Mus musculus (Mouse) GN=Serpinb6 PE=1 SV=1	Q60854	0.0602791224794856	0.826274565206283	0	-0.0979316543700861	0.535723029823773	0	0.445868333590322	0.00611525848863589	1	0.287657556740751	0.0119973714625257	1	0.0990759441543076	0.533387506498804	0	0.298576726370094	0.00447756323856915	1	0.146915275472677	0.843459068985156	E	E	E	E	E	E
Q9Z1Q9_Valine--tRNA ligase	sp|Q9Z1Q9|SYVC_MOUSE	Valine--tRNA ligase  OS=Mus musculus (Mouse) GN=Vars PE=1 SV=1	Q9Z1Q9	0.303506983103173	0.615232129008302	0	0.698937941293959	0.145241445389976	0	-0.45722795179881	0.233755638664111	0	-0.0617969936080236	0.850690543887333	0	0.166941160734588	0.558017323794565	0	-0.338381994594275	0.115876703509359	0	1.6586882743944	0.603626657424183	E	E	E	E	E	E
Q80UG5_Septin-9	sp|Q80UG5|SEPT9_MOUSE	Septin-9  OS=Mus musculus (Mouse) GN=Sept9 PE=1 SV=1	Q80UG5	0.0966194399364149	0.974953156543705	0	-0.381020090302464	0.0974365489455236	0	1.47890116367816	0.00651188969055736	1	1.00126163343928	0.25310024695483	0	0.123665755950167	0.864795001289143	0	1.02567901738572	0.00161302335396426	1	0.046874755108605	0.472446703807371	E	E	E	E	E	E
Q9WUU7_Cathepsin Z	sp|Q9WUU7|CATZ_MOUSE	Cathepsin Z  OS=Mus musculus (Mouse) GN=Ctsz PE=1 SV=1	Q9WUU7	-0.154823134582099	0.571459571996972	0	-0.441951296751821	0.0261833972264059	1	-0.0223493937044346	0.894390255618735	0	-0.309477555874157	0.0178964956211928	1	-0.222675974251729	0.149708050221239	0	-0.0772183181096189	0.612609434754379	0	2.2975064031718	1.56195628811264	E	E	E	E	E	E
Q99JX4_Eukaryotic translation i.	sp|Q99JX4|EIF3M_MOUSE	Eukaryotic translation initiation factor 3 subunit M  OS=Mus musculus (Mouse) GN=Eif3m PE=1 SV=1	Q99JX4	-0.0506444992298292	0.872837678434092	0	0.0547748998380762	0.661785293124806	0	-0.0422026731577958	0.744626615255111	0	0.0632167259101095	0.616085892912368	0	0.147808265500114	0.0492141817947982	1	-0.0248000072957559	0.65893749852206	0	0.0023168051224308	1.63308175748545	E	E	E	E	E	E
Q9R1P1_Proteasome subunit beta .	sp|Q9R1P1|PSB3_MOUSE	Proteasome subunit beta type-3  OS=Mus musculus (Mouse) GN=Psmb3 PE=1 SV=1	Q9R1P1	0.0477347783294313	0.78949316699267	0	-0.0509226514096675	0.606576728032688	0	0.0316201127119236	0.746893671727159	0	-0.0670373170271752	0.370328583917381	0	-0.0261966018031679	0.722907934881826	0	0.0999976479558171	0.0799854915404494	0	0.154224883083707	0.211765229839046	E	E	E	E	E	E
Q8K4Z3_NAD(P)H-hydrate epimerase	sp|Q8K4Z3|NNRE_MOUSE	NAD(P)H-hydrate epimerase  OS=Mus musculus (Mouse) GN=Naxe PE=1 SV=1	Q8K4Z3	0.114039471888557	0.62370918459399	0	-0.069415104962129	0.65151264649716	0	0.229084551943355	0.0576296079399359	0	0.0456299750926696	0.694720497093125	0	-0.0398411733880799	0.659195387382198	0	0.294591132950288	0.000378728926353562	1	0.26776373649441	0.141508952502818	E	E	E	E	E	E
P28650_Adenylosuccinate synthet.	sp|P28650|PURA1_MOUSE	Adenylosuccinate synthetase isozyme 1  OS=Mus musculus (Mouse) GN=Adssl1 PE=1 SV=2	P28650	0.498956339348215	0.649545150354137	0	-0.619070802851695	0.0524976253667828	0	1.18085945602926	0.00314592144115063	1	0.0628323138293467	0.893844105076244	0	0.248091428513217	0.476770965889985	0	0.923633907709942	0.000161308284387521	1	0.250509911772609	0.839843338834032	E	E	E	E	E	E
Q9EPC1_Alpha-parvin	sp|Q9EPC1|PARVA_MOUSE	Alpha-parvin  OS=Mus musculus (Mouse) GN=Parva PE=1 SV=1	Q9EPC1	-0.0535888455735716	0.801918620442288	0	-0.0108947581288383	0.923087996659372	0	0.32662841243911	0.000508025857418116	1	0.369322499883843	0.00429810696557056	1	0.0221765786370121	0.918417195588889	0	0.32049550299498	1.42009457812004e-06	1	0.138596097544343	0.228461157986968	E	E	E	E	E	E
P40336_Vacuolar protein sorting.	sp|P40336|VP26A_MOUSE	Vacuolar protein sorting-associated protein 26A  OS=Mus musculus (Mouse) GN=Vps26a PE=1 SV=1	P40336	0.00379601397954232	0.991244679248321	0	-0.355330299966443	0.112627283644899	0	0.162890744468982	0.0998300047967405	0	-0.196235569477004	0.393942279281658	0	-0.113982704920719	0.116487144365731	0	0.238540911169082	0.000355675547336453	1	1.53197099880759	0.984441777093735	E	E	E	E	E	E
O88455_7-dehydrocholesterol red.	sp|O88455|DHCR7_MOUSE	7-dehydrocholesterol reductase  OS=Mus musculus (Mouse) GN=Dhcr7 PE=1 SV=1	O88455	-0.00500673469250046	0.992737585950781	0	0.00254826429140209	0.983294682460693	0	0.245818824078249	0.0491585565609116	1	0.253373823062152	0.0315412844138829	1	0.00953277062906466	0.996989368058032	0	0.235285806290872	0.0053053591548286	1	0.0213901782572103	0.153970723318717	E	E	E	E	E	E
P01898_H-2 class I histocompati.	sp|P01898|HA10_MOUSE	H-2 class I histocompatibility antigen, Q10 alpha chain  OS=Mus musculus (Mouse) GN=H2-Q10 PE=1 SV=3	P01898	0.642505603655785	0.798236225658984	0	0.799457368577492	0.451077830926928	0	-0.0556042471652631	0.968660038480968	0	0.101347517756444	0.73789125345577	0	0.650221115010538	0.423341982361743	0	-0.304006798675069	0.636680128286859	0	0.627415064867327	0.70484761170733	E	E	D	E	E	E
Q64514_Tripeptidyl-peptidase 2	sp|Q64514|TPP2_MOUSE	Tripeptidyl-peptidase 2  OS=Mus musculus (Mouse) GN=Tpp2 PE=1 SV=3	Q64514	0.0943634768708144	0.850563828704714	0	0.195843707073923	0.489471715900247	0	-0.470808442011752	0.0234214719883183	1	-0.369328211808643	0.205190275115694	0	-0.0486555452167146	0.918417195588889	0	-0.499869087897384	0.0033060745328536	1	0.616813658757807	0.114844325912204	E	E	E	E	E	E
Q61102_ATP-binding cassette sub.	sp|Q61102|ABCB7_MOUSE	ATP-binding cassette sub-family B member 7, mitochondrial  OS=Mus musculus (Mouse) GN=Abcb7 PE=1 SV=3	Q61102	-0.494512288444586	0.607495091700012	0	0.525305471534129	0.338160764567619	0	-0.392774988837697	0.381365144989261	0	0.627042771141017	0.169284778738418	0	0.135395876567575	0.664312750717335	0	-0.179108406815288	0.43019857134494	0	0.288287334899815	0.573135089029773	E	E	E	E	E	E
Q01730_Ras suppressor protein 1	sp|Q01730|RSU1_MOUSE	Ras suppressor protein 1  OS=Mus musculus (Mouse) GN=Rsu1 PE=1 SV=3	Q01730	-0.0188547226336979	0.977766940127313	0	0.0722409248632907	0.730243976462915	0	0.241838257913763	0.221374678444749	0	0.332933905410751	0.102894145573127	0	0.0258507652992996	0.947801767855388	0	0.29894230297181	0.0178681192733676	1	0.158219249216776	0.0975688259306532	E	E	E	E	E	E
Q8BMA6_Signal recognition parti.	sp|Q8BMA6|SRP68_MOUSE	Signal recognition particle subunit SRP68  OS=Mus musculus (Mouse) GN=Srp68 PE=1 SV=2	Q8BMA6	-0.0658221720508578	0.759735396486121	0	0.0238115353740973	0.923060629644974	0	-0.091507504663884	0.449308291595625	0	-0.00187379723892889	0.994661867457215	0	-0.0332697353470017	0.741821808193306	0	0.0155431104870019	0.828903276950167	0	0.486276820469999	0.885450751130086	E	E	E	E	E	E
P62830_60S ribosomal protein L23	sp|P62830|RL23_MOUSE	60S ribosomal protein L23  OS=Mus musculus (Mouse) GN=Rpl23 PE=1 SV=1	P62830	-0.117910617522927	0.555780707461771	0	-0.249781225729681	0.0017502980354491	1	0.0540966712028421	0.391859852961302	0	-0.0777739370039114	0.178388019039651	0	-0.195863543528965	0.000707736402620943	1	0.0618203331168097	0.160799448631676	0	2.72303471491372	2.49072794218971	B	S	E	E	E	E
Q8VDG5_Phosphopantothenate--cys.	sp|Q8VDG5|PPCS_MOUSE	Phosphopantothenate--cysteine ligase  OS=Mus musculus (Mouse) GN=Ppcs PE=1 SV=1	Q8VDG5	-0.00566154256357265	0.982925371411243	0	-0.0901481263775246	0.653812970150644	0	-0.0852819654672103	0.5809609800269	0	-0.169768549281162	0.159790872808548	0	-0.0131714641556471	0.950256215306496	0	-0.0840655567424484	0.366727448465382	0	0.67080402701624	0.313391176757185	E	E	E	E	E	E
Q9EQC1_3 beta-hydroxysteroid de.	sp|Q9EQC1|3BHS7_MOUSE	3 beta-hydroxysteroid dehydrogenase type 7  OS=Mus musculus (Mouse) GN=Hsd3b7 PE=1 SV=1	Q9EQC1	-0.283993674320286	0.773670556121794	0	0.741638394401082	0.107258406604474	0	-1.25009836362718	0.00246020997421069	1	-0.22446629490581	0.705444677290316	0	0.307630969335307	0.260886467314858	0	-0.948176596771535	0.000266842740739747	1	0.515125684118204	0.523939798261145	E	E	E	E	E	E
O55131_Septin-7	sp|O55131|SEPT7_MOUSE	Septin-7  OS=Mus musculus (Mouse) GN=Sept7 PE=1 SV=1	O55131	-0.207473471857558	0.798348748428908	0	-0.075822946142555	0.748133672794205	0	0.300031156700641	0.0848427030506917	0	0.431681682415643	0.346188738149534	0	0.0276656044511796	0.925097310098841	0	0.295193866145979	0.00340142471529983	1	0.321754566915398	0.155350911883333	E	E	E	E	E	E
Q9CY64_Biliverdin reductase A	sp|Q9CY64|BIEA_MOUSE	Biliverdin reductase A  OS=Mus musculus (Mouse) GN=Blvra PE=1 SV=1	Q9CY64	-0.0497370288164873	0.899652031847947	0	-0.0251983347446902	0.812696979379138	0	0.162872420745625	0.0949325262885361	0	0.187411114817422	0.29948377054836	0	-0.0323448526706471	0.695799864958125	0	0.234202240115348	0.00160984785917869	1	0.519910540908995	0.190848621789086	E	E	E	E	E	E
Q8JZQ9_Eukaryotic translation i.	sp|Q8JZQ9|EIF3B_MOUSE	Eukaryotic translation initiation factor 3 subunit B  OS=Mus musculus (Mouse) GN=Eif3b PE=1 SV=1	Q8JZQ9	-0.35825283750976	0.754679344225988	0	0.60944290261725	0.0331163682158093	1	-0.45916803428716	0.0438288062989447	1	0.50852770583985	0.429071047206457	0	-0.00514503589552362	0.975447023174039	0	-0.576982825153941	0.0349135690725155	1	0.871436872314578	0.110370162751904	E	E	E	E	E	E
Q9D7I5_Phospholysine phosphohis.	sp|Q9D7I5|LHPP_MOUSE	Phospholysine phosphohistidine inorganic pyrophosphate phosphatase  OS=Mus musculus (Mouse) GN=Lhpp PE=1 SV=1	Q9D7I5	0.549926894980718	0.703341343223617	0	0.429613752985496	0.0779272299267379	0	0.318790399735718	0.583435511296807	0	0.198477257740496	0.383551492289709	0	0.531497646415541	0.14564278472525	0	0.35444991520426	0.254181046842308	0	1.30998172943718	1.53605734824855	E	E	E	E	E	E
P61255_60S ribosomal protein L26	sp|P61255|RL26_MOUSE	60S ribosomal protein L26  OS=Mus musculus (Mouse) GN=Rpl26 PE=1 SV=1	P61255	0.0510481718297306	0.887151238515615	0	-0.292955237909389	0.0321864280521179	1	0.00548281846781862	0.942270521196316	0	-0.338520591271301	0.106068102311012	0	-0.0248866272348245	0.888517555576774	0	-0.114520392063973	0.212274375079568	0	1.18877255897387	0.373160490232512	E	E	E	E	E	E
Q00PI9_Heterogeneous nuclear ri.	sp|Q00PI9|HNRL2_MOUSE	Heterogeneous nuclear ribonucleoprotein U-like protein 2  OS=Mus musculus (Mouse) GN=Hnrnpul2 PE=1 SV=2	Q00PI9	2.22846309121772	0.555780707461771	0	2.91821512113751	0.107258406604474	0	-0.0644228784478464	0.97209931339545	0	0.625329151471949	0.270321017885198	0	1.62324829068452	0.157244693111384	0	-0.15747165179344	0.834847816981068	0	1.64313907506247	1.26165535538669	E	E	B	E	E	B
Q8VBW8_Tetratricopeptide repeat.	sp|Q8VBW8|TTC36_MOUSE	Tetratricopeptide repeat protein 36  OS=Mus musculus (Mouse) GN=Ttc36 PE=1 SV=1	Q8VBW8	0.362950764802786	0.642678522967922	0	-0.173658345449233	0.414481200640271	0	0.711729249114899	0.0270526150820832	1	0.17512013886288	0.315483616292123	0	-0.262488818293892	0.128151610601103	0	0.612732165256897	0.000166704143223289	1	0.512932465121984	0.690294794911062	E	E	E	E	E	E
Q9D7X3_Dual specificity protein.	sp|Q9D7X3|DUS3_MOUSE	Dual specificity protein phosphatase 3  OS=Mus musculus (Mouse) GN=Dusp3 PE=1 SV=1	Q9D7X3	-0.00455279793694174	0.990926661139407	0	-0.157723931651343	0.342661268285611	0	0.0598021221366416	0.596610240226313	0	-0.0933690115777601	0.574118817753106	0	-0.13803015249437	0.103938572631256	0	0.153083440442497	0.0284362733426011	1	1.22500338887578	1.40845082205828	E	E	E	E	E	E
P46638_Ras-related protein Rab-.	sp|P46638|RB11B_MOUSE	Ras-related protein Rab-11B  OS=Mus musculus (Mouse) GN=Rab11b PE=1 SV=3	P46638	-0.0293441901161273	0.886085609157978	0	-0.216516595153983	0.00730442812470019	1	0.201720166643124	0.0194484657871394	1	0.0145477616052681	0.814742863045895	0	-0.181614532968126	0.000869765728685358	1	0.230224475875932	1.44233607651268e-05	1	1.84531609392226	1.80678370402553	E	E	E	E	E	E
P23591_GDP-L-fucose synthase	sp|P23591|FCL_MOUSE	GDP-L-fucose synthase  OS=Mus musculus (Mouse) GN=Tsta3 PE=1 SV=3	P23591	0.0341176423365717	0.900313888426157	0	0.257298825760667	0.661731644206126	0	-0.353632225026722	0.42626264505899	0	-0.130451041602626	0.464319779258053	0	0.0402162967768938	0.888128654697849	0	-0.255485310789542	0.244671988719974	0	0.470938713852491	0.148196135731354	E	E	E	E	E	E
