variableMetadata	set	gene	accession	description	uniprot_id	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
O55060_Thiopurine S-methyltrans.	proteomics_liver	MX2	sp|O55060|TPMT_MOUSE	Thiopurine S-methyltransferase  OS=Mus musculus (Mouse) GN=Tpmt PE=1 SV=1	O55060	-0.0837571034338289	0.615373801627956	0	-0.907521155283128	1.06104745891504e-13	1	0.49893074446939		0
Q8BWP5_Alpha-tocopherol transfe.	proteomics_liver	MX2	sp|Q8BWP5|TTPA_MOUSE	Alpha-tocopherol transfer protein  OS=Mus musculus (Mouse) GN=Ttpa PE=1 SV=1	Q8BWP5	0.0703529234680644	0.615961986344381	0	0.441994679972865	7.87219310629041e-07	1	0.582961107124552		0
Q9D6M3_Mitochondrial glutamate .	proteomics_liver	MX2	sp|Q9D6M3|GHC1_MOUSE	Mitochondrial glutamate carrier 1  OS=Mus musculus (Mouse) GN=Slc25a22 PE=1 SV=1	Q9D6M3	0.0567748470612486	0.616380967101311	0	0.339362950392172	2.40020087386516e-06	1	0.462763462630225		0
Q9CQT1_Methylthioribose-1-phosp.	proteomics_liver	MX2	sp|Q9CQT1|MTNA_MOUSE	Methylthioribose-1-phosphate isomerase  OS=Mus musculus (Mouse) GN=Mri1 PE=1 SV=1	Q9CQT1	0.0553202948209517	0.616380967101311	0	-0.150259375998804	0.0707806038207096	0	0.419200075375547		0
Q8VEM8_Phosphate carrier protei.	proteomics_liver	MX2	sp|Q8VEM8|MPCP_MOUSE	Phosphate carrier protein, mitochondrial  OS=Mus musculus (Mouse) GN=Slc25a3 PE=1 SV=1	Q8VEM8	0.0318855032417318	0.616380967101311	0	0.0131434027505257	0.807909578155347	0	0.520784198261252		0
Q91VH6_Protein MEMO1	proteomics_liver	MX2	sp|Q91VH6|MEMO1_MOUSE	Protein MEMO1  OS=Mus musculus (Mouse) GN=Memo1 PE=1 SV=1	Q91VH6	0.0352623996420789	0.617310969412239	0	0.0241906125038547	0.661969634437098	0	0.62790741596383		0
Q9ET01_Glycogen phosphorylase, .	proteomics_liver	MX2	sp|Q9ET01|PYGL_MOUSE	Glycogen phosphorylase, liver form  OS=Mus musculus (Mouse) GN=Pygl PE=1 SV=4	Q9ET01	0.0549822305299728	0.620903541440056	0	-0.209790094749447	0.0162056755024531	1	0.554548055151642		0
P14685_26S proteasome non-ATPas.	proteomics_liver	MX2	sp|P14685|PSMD3_MOUSE	26S proteasome non-ATPase regulatory subunit 3  OS=Mus musculus (Mouse) GN=Psmd3 PE=1 SV=3	P14685	0.0399535729452865	0.622022706332493	0	0.0964822120807334	0.0607143791505763	0	0.444193986277336		0
Q3TMH2_Secernin-3	proteomics_liver	MX2	sp|Q3TMH2|SCRN3_MOUSE	Secernin-3  OS=Mus musculus (Mouse) GN=Scrn3 PE=1 SV=1	Q3TMH2	0.042424562514551	0.622347657350802	0	-0.101556257749525	0.111130050462051	0	0.242401345383915		0
Q8BGC4_Prostaglandin reductase-3	proteomics_liver	MX2	sp|Q8BGC4|PTGR3_MOUSE	Prostaglandin reductase-3  OS=Mus musculus (Mouse) GN=Zadh2 PE=1 SV=1	Q8BGC4	-0.0292738779890591	0.622642300897388	0	0.0329591703223464	0.449630742068592	0	0.41450695417207		0
Q3UNZ8_Quinone oxidoreductase-l.	proteomics_liver	MX2	sp|Q3UNZ8|QORL2_MOUSE	Quinone oxidoreductase-like protein 2  OS=Mus musculus (Mouse) GN=Cryzl2 PE=1 SV=1	Q3UNZ8	0.0566510102319953	0.623245257249009	0	0.0957136714538791	0.210841478009151	0	0.589738965864709		0
Q9JK38_Glucosamine 6-phosphate .	proteomics_liver	MX2	sp|Q9JK38|GNA1_MOUSE	Glucosamine 6-phosphate N-acetyltransferase  OS=Mus musculus (Mouse) GN=Gnpnat1 PE=1 SV=1	Q9JK38	0.0442295040693423	0.624197452822776	0	0.0436456439822699	0.508964431175374	0	0.664932356776736		0
Q923B0_Gamma-glutamylaminecyclo.	proteomics_liver	MX2	sp|Q923B0|GGACT_MOUSE	Gamma-glutamylaminecyclotransferase  OS=Mus musculus (Mouse) GN=Ggact PE=1 SV=1	Q923B0	0.304405546341826	0.625752397614692	0	-0.258376336810514	0.572217910113276	0	0.491562585712072		0
Q9WUR2_Enoyl-CoA delta isomeras.	proteomics_liver	MX2	sp|Q9WUR2|ECI2_MOUSE	Enoyl-CoA delta isomerase 2, mitochondrial  OS=Mus musculus (Mouse) GN=Eci2 PE=1 SV=2	Q9WUR2	-0.0563831184116061	0.625798482419954	0	-0.0578581037859216	0.491100166641796	0	0.806519922623819		0
Q61206_Platelet-activating fact.	proteomics_liver	MX2	sp|Q61206|PA1B2_MOUSE	Platelet-activating factor acetylhydrolase IB subunit beta  OS=Mus musculus (Mouse) GN=Pafah1b2 PE=1 SV=2	Q61206	-0.0741269472010053	0.626746852456786	0	0.0808019509052187	0.467077688951576	0	0.532714066423758		0
P12265_Beta-glucuronidase	proteomics_liver	MX2	sp|P12265|BGLR_MOUSE	Beta-glucuronidase  OS=Mus musculus (Mouse) GN=Gusb PE=1 SV=2	P12265	-0.34360363436263	0.627451996597956	0	-1.51928547863673	0.000424554338571662	1	0.609083306033431		0
Q3UGR5_Haloacid dehalogenase-li.	proteomics_liver	MX2	sp|Q3UGR5|HDHD2_MOUSE	Haloacid dehalogenase-like hydrolase domain-containing protein 2  OS=Mus musculus (Mouse) GN=Hdhd2 PE=1 SV=2	Q3UGR5	0.134857273806798	0.627451996597956	0	0.159353219641648	0.419868694396351	0	0.701020540338786		0
Q8BWU8_Ethanolamine-phosphate p.	proteomics_liver	MX2	sp|Q8BWU8|AT2L1_MOUSE	Ethanolamine-phosphate phospho-lyase  OS=Mus musculus (Mouse) GN=Etnppl PE=2 SV=1	Q8BWU8	0.328559240662049	0.627595389903917	0	-0.650400437914609	0.186683628510583	0	0.539255639117793		0
P97431_Interferon regulatory fa.	proteomics_liver	MX2	sp|P97431|IRF6_MOUSE	Interferon regulatory factor 6  OS=Mus musculus (Mouse) GN=Irf6 PE=1 SV=2	P97431	0.122043482014629	0.627595389903917	0	-0.193472042770541	0.286378818422815	0	0.532676794959921		0
Q99JX7_Nuclear RNA export facto.	proteomics_liver	MX2	sp|Q99JX7|NXF1_MOUSE	Nuclear RNA export factor 1  OS=Mus musculus (Mouse) GN=Nxf1 PE=1 SV=3	Q99JX7	-0.0794161641884408	0.630258320908965	0	0.02398949146259	0.833315874529362	0	0.606540879722276		0
Q9DAR7_m7GpppX diphosphatase	proteomics_liver	MX2	sp|Q9DAR7|DCPS_MOUSE	m7GpppX diphosphatase  OS=Mus musculus (Mouse) GN=Dcps PE=1 SV=1	Q9DAR7	0.151600171137698	0.63086308021292	0	0.3453649837741	0.0840136147501923	0	0.558249906746391		0
Q80UU9_Membrane-associated prog.	proteomics_liver	MX2	sp|Q80UU9|PGRC2_MOUSE	Membrane-associated progesterone receptor component 2  OS=Mus musculus (Mouse) GN=Pgrmc2 PE=1 SV=2	Q80UU9	-0.316750443927361	0.632518744594437	0	1.53807769039169	0.00449981922021586	1	0.199594728344148		0
Q61838_Pregnancy zone protein	proteomics_liver	MX2	sp|Q61838|PZP_MOUSE	Pregnancy zone protein  OS=Mus musculus (Mouse) GN=Pzp PE=1 SV=3	Q61838	0.0668465992401899	0.632518744594437	0	-0.334748599138038	0.00370408470047773	1	0.552722700767747		0
O08601_Microsomal triglyceride .	proteomics_liver	MX2	sp|O08601|MTP_MOUSE	Microsomal triglyceride transfer protein large subunit  OS=Mus musculus (Mouse) GN=Mttp PE=1 SV=2	O08601	0.0504182587595814	0.632872044385251	0	-0.336486603001791	0.000412144881475173	1	0.318082244000203		0
Q9WVA3_Mitotic checkpoint prote.	proteomics_liver	MX2	sp|Q9WVA3|BUB3_MOUSE	Mitotic checkpoint protein BUB3  OS=Mus musculus (Mouse) GN=Bub3 PE=1 SV=2	Q9WVA3	-0.188262591168264	0.633672289395345	0	0.0768489830978325	0.787239479817776	0	0.724811011810978		0
Q3TDQ1_Dolichyl-diphosphooligos.	proteomics_liver	MX2	sp|Q3TDQ1|STT3B_MOUSE	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B  OS=Mus musculus (Mouse) GN=Stt3b PE=1 SV=2	Q3TDQ1	-0.0746851310518934	0.633672289395345	0	0.111730273607893	0.322829232240927	0	0.364398418789254		0
Q8K0G8_Epithelial splicing regu.	proteomics_liver	MX2	sp|Q8K0G8|ESRP2_MOUSE	Epithelial splicing regulatory protein 2  OS=Mus musculus (Mouse) GN=Esrp2 PE=1 SV=1	Q8K0G8	0.067673816955196	0.633672289395345	0	-0.192119718513798	0.0701236748438414	0	0.254798621590227		0
Q9R0Q9_Mannose-P-dolichol utili.	proteomics_liver	MX2	sp|Q9R0Q9|MPU1_MOUSE	Mannose-P-dolichol utilization defect 1 protein  OS=Mus musculus (Mouse) GN=Mpdu1 PE=1 SV=1	Q9R0Q9	0.032287152045928	0.633672289395345	0	-0.191758025673629	0.00108127002278228	1	0.189311856358917		0
Q91XE8_Transmembrane protein 205	proteomics_liver	MX2	sp|Q91XE8|TM205_MOUSE	Transmembrane protein 205  OS=Mus musculus (Mouse) GN=Tmem205 PE=1 SV=1	Q91XE8	0.0887726851993769	0.633713600562198	0	0.08213352980124	0.553606052146602	0	0.60047108830916		0
Q8BMJ3_Eukaryotic translation i.	proteomics_liver	MX2	sp|Q8BMJ3|IF1AX_MOUSE	Eukaryotic translation initiation factor 1A, X-chromosomal  OS=Mus musculus (Mouse) GN=Eif1ax PE=2 SV=3	Q8BMJ3	0.487857709146393	0.635004039261734	0	1.0370667812039	0.115654564536672	0	0.539727754393046		0
Q9D967_Magnesium-dependent phos.	proteomics_liver	MX2	sp|Q9D967|MGDP1_MOUSE	Magnesium-dependent phosphatase 1  OS=Mus musculus (Mouse) GN=Mdp1 PE=1 SV=1	Q9D967	0.349948379187371	0.635004039261734	0	0.741100983052306	0.117357176214232	0	0.636255819883491		0
Q6P6M5_Peroxisomal membrane pro.	proteomics_liver	MX2	sp|Q6P6M5|PX11C_MOUSE	Peroxisomal membrane protein 11C  OS=Mus musculus (Mouse) GN=Pex11g PE=1 SV=2	Q6P6M5	0.183197029134419	0.635004039261734	0	0.097396573290105	0.755807136320436	0	0.474134644530442		0
P70699_Lysosomal alpha-glucosid.	proteomics_liver	MX2	sp|P70699|LYAG_MOUSE	Lysosomal alpha-glucosidase  OS=Mus musculus (Mouse) GN=Gaa PE=1 SV=2	P70699	-0.0973800851276962	0.635004039261734	0	-0.609607420300712	1.88145202687398e-06	1	0.706527023924992		0
P42227_Signal transducer and ac.	proteomics_liver	MX2	sp|P42227|STAT3_MOUSE	Signal transducer and activator of transcription 3  OS=Mus musculus (Mouse) GN=Stat3 PE=1 SV=2	P42227	-0.0633647250343898	0.635004039261734	0	0.281999345734992	0.00844493722385297	1	0.362467009479505		0
P42925_Peroxisomal membrane pro.	proteomics_liver	MX2	sp|P42925|PXMP2_MOUSE	Peroxisomal membrane protein 2  OS=Mus musculus (Mouse) GN=Pxmp2 PE=1 SV=2	P42925	0.0537235662069975	0.635004039261734	0	0.00463063996918578	0.978429430699897	0	0.374363263202061		0
P11725_Ornithine carbamoyltrans.	proteomics_liver	MX2	sp|P11725|OTC_MOUSE	Ornithine carbamoyltransferase, mitochondrial  OS=Mus musculus (Mouse) GN=Otc PE=1 SV=1	P11725	0.0362245565866957	0.635004039261734	0	0.0373676276154953	0.499521881138139	0	0.514467736848883		0
Q7TMK9_Heterogeneous nuclear ri.	proteomics_liver	MX2	sp|Q7TMK9|HNRPQ_MOUSE	Heterogeneous nuclear ribonucleoprotein Q  OS=Mus musculus (Mouse) GN=Syncrip PE=1 SV=2	Q7TMK9	-0.0260864049229994	0.635004039261734	0	0.0326258302797733	0.41646686397496	0	0.433376589943022		0
P06330_Ig heavy chain V region .	proteomics_liver	MX2	sp|P06330|HVM51_MOUSE	Ig heavy chain V region AC38 205.12  OS=Mus musculus (Mouse) PE=1 SV=1	P06330	-0.623584865341655	0.636153568803161	0	-1.5651375336607	0.0606769378290678	0	0.738547126994231		0
Q62465_Synaptic vesicle membran.	proteomics_liver	MX2	sp|Q62465|VAT1_MOUSE	Synaptic vesicle membrane protein VAT-1 homolog  OS=Mus musculus (Mouse) GN=Vat1 PE=1 SV=3	Q62465	0.61938034945301	0.636153568803161	0	-0.543993263627527	0.572281611484019	0	0.385725226373564		0
P61290_Proteasome activator com.	proteomics_liver	MX2	sp|P61290|PSME3_MOUSE	Proteasome activator complex subunit 3  OS=Mus musculus (Mouse) GN=Psme3 PE=1 SV=1	P61290	-0.374748352279802	0.636153568803161	0	1.29191876875246	0.0337222135802375	1	0.49083171310064		0
Q9DCT8_Cysteine-rich protein 2	proteomics_liver	MX2	sp|Q9DCT8|CRIP2_MOUSE	Cysteine-rich protein 2  OS=Mus musculus (Mouse) GN=Crip2 PE=1 SV=1	Q9DCT8	-0.208358192711991	0.636153568803161	0	0.150430131256094	0.642299418700584	0	0.34587741098592		0
Q68FL6_Methionine--tRNA ligase,.	proteomics_liver	MX2	sp|Q68FL6|SYMC_MOUSE	Methionine--tRNA ligase, cytoplasmic  OS=Mus musculus (Mouse) GN=Mars PE=1 SV=1	Q68FL6	0.0682638834070062	0.636153568803161	0	0.0378998244311219	0.746991252243469	0	0.678997099837409		0
P84099_60S ribosomal protein L19	proteomics_liver	MX2	sp|P84099|RL19_MOUSE	60S ribosomal protein L19  OS=Mus musculus (Mouse) GN=Rpl19 PE=1 SV=1	P84099	-0.0563448130628181	0.636153568803161	0	-0.0699573950106398	0.405013717188435	0	0.783035716864766		0
Q9Z0R9_Fatty acid desaturase 2	proteomics_liver	MX2	sp|Q9Z0R9|FADS2_MOUSE	Fatty acid desaturase 2  OS=Mus musculus (Mouse) GN=Fads2 PE=1 SV=1	Q9Z0R9	-0.0524357175992058	0.636153568803161	0	0.164339371384969	0.0510037989489454	0	0.280153193324219		0
Q5FW60_Major urinary protein 20	proteomics_liver	MX2	sp|Q5FW60|MUP20_MOUSE	Major urinary protein 20  OS=Mus musculus (Mouse) GN=Mup20 PE=1 SV=1	Q5FW60	-0.0496081649035247	0.636153568803161	0	-6.66080396580714	3.21753966423758e-19	1	0.233769278909367		0
O09167_60S ribosomal protein L21	proteomics_liver	MX2	sp|O09167|RL21_MOUSE	60S ribosomal protein L21  OS=Mus musculus (Mouse) GN=Rpl21 PE=1 SV=3	O09167	0.0443295023516299	0.636153568803161	0	-0.0518205725624341	0.451679511242355	0	0.270646302778283		0
Q61699_Heat shock protein 105 k.	proteomics_liver	MX2	sp|Q61699|HS105_MOUSE	Heat shock protein 105 kDa  OS=Mus musculus (Mouse) GN=Hsph1 PE=1 SV=2	Q61699	-0.0942918765749781	0.637215508340063	0	0.0553449816621701	0.707172029215477	0	0.419310656913324		0
Q8CIE6_Coatomer subunit alpha	proteomics_liver	MX2	sp|Q8CIE6|COPA_MOUSE	Coatomer subunit alpha  OS=Mus musculus (Mouse) GN=Copa PE=1 SV=2	Q8CIE6	-0.127361055075692	0.638880260346148	0	-0.309521369690046	0.0713909858093156	0	0.469181438094628		0
Q99L13_3-hydroxyisobutyrate deh.	proteomics_liver	MX2	sp|Q99L13|3HIDH_MOUSE	3-hydroxyisobutyrate dehydrogenase, mitochondrial  OS=Mus musculus (Mouse) GN=Hibadh PE=1 SV=1	Q99L13	0.0545826027645511	0.641380449528782	0	0.207780040747757	0.00340147352815515	1	0.813193459347856		0
P35282_Ras-related protein Rab-.	proteomics_liver	MX2	sp|P35282|RAB21_MOUSE	Ras-related protein Rab-21  OS=Mus musculus (Mouse) GN=Rab21 PE=1 SV=4	P35282	0.424720316524514	0.641555142260738	0	0.434297485792346	0.512874528075456	0	0.752433495206872		0
Q9JIY5_Serine protease HTRA2, m.	proteomics_liver	MX2	sp|Q9JIY5|HTRA2_MOUSE	Serine protease HTRA2, mitochondrial  OS=Mus musculus (Mouse) GN=Htra2 PE=1 SV=2	Q9JIY5	-0.0614127528987467	0.641924953670162	0	0.131120667313709	0.174261279340762	0	0.600507255088934		0
Q60960_Importin subunit alpha-5	proteomics_liver	MX2	sp|Q60960|IMA5_MOUSE	Importin subunit alpha-5  OS=Mus musculus (Mouse) GN=Kpna1 PE=1 SV=2	Q60960	0.218901047843566	0.642266377715834	0	-0.646027020513607	0.0680442417700276	0	0.579037469427772		0
Q9JLJ4_Elongation of very long .	proteomics_liver	MX2	sp|Q9JLJ4|ELOV2_MOUSE	Elongation of very long chain fatty acids protein 2  OS=Mus musculus (Mouse) GN=Elovl2 PE=1 SV=1	Q9JLJ4	-0.177884749455067	0.642435927545232	0	0.307329462546182	0.268068466703217	0	0.563861561033613		0
B9EJ86_Oxysterol-binding protei.	proteomics_liver	MX2	sp|B9EJ86|OSBL8_MOUSE	Oxysterol-binding protein-related protein 8  OS=Mus musculus (Mouse) GN=Osbpl8 PE=1 SV=1	B9EJ86	0.0809699173404042	0.643306267955686	0	-0.367218555577661	0.00911667514031582	1	0.33354169167507		0
Q8VBW6_NEDD8-activating enzyme .	proteomics_liver	MX2	sp|Q8VBW6|ULA1_MOUSE	NEDD8-activating enzyme E1 regulatory subunit  OS=Mus musculus (Mouse) GN=Nae1 PE=1 SV=1	Q8VBW6	0.0700390984584054	0.643306267955686	0	-0.0489742983467494	0.65893749852206	0	0.476983043908764		0
Q07076_Annexin A7	proteomics_liver	MX2	sp|Q07076|ANXA7_MOUSE	Annexin A7  OS=Mus musculus (Mouse) GN=Anxa7 PE=1 SV=2	Q07076	-0.0594788850458343	0.643306267955686	0	-0.243922988907983	0.00165031414941138	1	0.691229670751324		0
P26150_3 beta-hydroxysteroid de.	proteomics_liver	MX2	sp|P26150|3BHS3_MOUSE	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 3  OS=Mus musculus (Mouse) GN=Hsd3b3 PE=1 SV=3	P26150	-0.0598187803721117	0.643870287041085	0	-0.500811155898862	2.02301689341877e-09	1	0.474545029341183		0
O35660_Glutathione S-transferas.	proteomics_liver	MX2	sp|O35660|GSTM6_MOUSE	Glutathione S-transferase Mu 6  OS=Mus musculus (Mouse) GN=Gstm6 PE=1 SV=4	O35660	0.0702623055435367	0.644769692201926	0	-0.356731312307808	0.0045712887015248	1	0.362640178733783		0
Q9CQH7_Transcription factor BTF.	proteomics_liver	MX2	sp|Q9CQH7|BT3L4_MOUSE	Transcription factor BTF3 homolog 4  OS=Mus musculus (Mouse) GN=Btf3l4 PE=1 SV=1	Q9CQH7	0.473484533224287	0.645130512523105	0	1.39163552879257	0.0280026423258838	1	0.542127904807709		0
P52480_Pyruvate kinase PKM	proteomics_liver	MX2	sp|P52480|KPYM_MOUSE	Pyruvate kinase PKM  OS=Mus musculus (Mouse) GN=Pkm PE=1 SV=4	P52480	-0.0425036504910992	0.645130512523105	0	0.259210421928632	0.00126017598824121	1	0.126507791487007		0
Q03265_ATP synthase subunit alp.	proteomics_liver	MX2	sp|Q03265|ATPA_MOUSE	ATP synthase subunit alpha, mitochondrial  OS=Mus musculus (Mouse) GN=Atp5f1a PE=1 SV=1	Q03265	-0.025262513068423	0.649402822870565	0	0.113608795148068	0.0103426633157384	1	0.442276328828199		0
Q9CZ13_Cytochrome b-c1 complex .	proteomics_liver	MX2	sp|Q9CZ13|QCR1_MOUSE	Cytochrome b-c1 complex subunit 1, mitochondrial  OS=Mus musculus (Mouse) GN=Uqcrc1 PE=1 SV=2	Q9CZ13	-0.0223994021391469	0.65058359477188	0	-0.00462972065825795	0.925103082012164	0	0.824278545315445		0
Q99JI4_26S proteasome non-ATPas.	proteomics_liver	MX2	sp|Q99JI4|PSMD6_MOUSE	26S proteasome non-ATPase regulatory subunit 6  OS=Mus musculus (Mouse) GN=Psmd6 PE=1 SV=1	Q99JI4	0.0245823889270973	0.652049387504283	0	0.0108046206720473	0.810177689009834	0	0.496828455434295		0
Q9Z2X1_Heterogeneous nuclear ri.	proteomics_liver	MX2	sp|Q9Z2X1|HNRPF_MOUSE	Heterogeneous nuclear ribonucleoprotein F  OS=Mus musculus (Mouse) GN=Hnrnpf PE=1 SV=3	Q9Z2X1	0.0617998782963198	0.654406264651759	0	0.107323801565997	0.233221045485488	0	0.470111605684291		0
Q8R2Y8_Peptidyl-tRNA hydrolase .	proteomics_liver	MX2	sp|Q8R2Y8|PTH2_MOUSE	Peptidyl-tRNA hydrolase 2, mitochondrial  OS=Mus musculus (Mouse) GN=Ptrh2 PE=1 SV=1	Q8R2Y8	-0.0640132515852585	0.657132962996097	0	-0.0328324418417871	0.77820020624517	0	0.905512380078287		0
Q7TMM9_Tubulin beta-2A chain	proteomics_liver	MX2	sp|Q7TMM9|TBB2A_MOUSE	Tubulin beta-2A chain  OS=Mus musculus (Mouse) GN=Tubb2a PE=1 SV=1	Q7TMM9	0.0543653948502794	0.657544796839215	0	0.195456560495256	0.00737299521750532	1	0.763523591829404		0
Q9Z2G9_Oxidoreductase HTATIP2	proteomics_liver	MX2	sp|Q9Z2G9|HTAI2_MOUSE	Oxidoreductase HTATIP2  OS=Mus musculus (Mouse) GN=Htatip2 PE=1 SV=3	Q9Z2G9	-0.0260420787212681	0.657807880963045	0	0.510396672815524	1.63925752083965e-08	1	0.0537117585114777		0
P52019_Squalene monooxygenase	proteomics_liver	MX2	sp|P52019|ERG1_MOUSE	Squalene monooxygenase  OS=Mus musculus (Mouse) GN=Sqle PE=2 SV=1	P52019	-0.251372029823695	0.658798800071423	0	1.07053624843411	0.0158141477724334	1	0.371290077545172		0
Q3UP75_UDP-glucuronosyltransfer.	proteomics_liver	MX2	sp|Q3UP75|UD3A1_MOUSE	UDP-glucuronosyltransferase 3A1  OS=Mus musculus (Mouse) GN=Ugt3a1 PE=1 SV=1	Q3UP75	0.509073938660766	0.659195387382198	0	0.736263747283672	0.343893533459973	0	0.708400826035835		0
Q75N73_Zinc transporter ZIP14	proteomics_liver	MX2	sp|Q75N73|S39AE_MOUSE	Zinc transporter ZIP14  OS=Mus musculus (Mouse) GN=Slc39a14 PE=1 SV=1	Q75N73	0.384768180007026	0.659195387382198	0	0.802320149325546	0.149857471969416	0	1.04287576826629		0
A6X935_Inter alpha-trypsin inhi.	proteomics_liver	MX2	sp|A6X935|ITIH4_MOUSE	Inter alpha-trypsin inhibitor, heavy chain 4  OS=Mus musculus (Mouse) GN=Itih4 PE=1 SV=2	A6X935	0.230159906154736	0.659195387382198	0	0.454393092488964	0.174768625328243	0	0.395104058236993		0
Q9WVE8_Protein kinase C and cas.	proteomics_liver	MX2	sp|Q9WVE8|PACN2_MOUSE	Protein kinase C and casein kinase substrate in neurons protein 2  OS=Mus musculus (Mouse) GN=Pacsin2 PE=1 SV=1	Q9WVE8	-0.203034642743372	0.659195387382198	0	-0.262490700515297	0.412825484839199	0	0.392674811803325		0
Q68FD5_Clathrin heavy chain 1	proteomics_liver	MX2	sp|Q68FD5|CLH1_MOUSE	Clathrin heavy chain 1  OS=Mus musculus (Mouse) GN=Cltc PE=1 SV=3	Q68FD5	-0.0948117606945189	0.659195387382198	0	-0.251112455700895	0.0582344474226726	0	0.451127360467336		0
Q8K4Z3_NAD(P)H-hydrate epimerase	proteomics_liver	MX2	sp|Q8K4Z3|NNRE_MOUSE	NAD(P)H-hydrate epimerase  OS=Mus musculus (Mouse) GN=Naxe PE=1 SV=1	Q8K4Z3	-0.0398411733880799	0.659195387382198	0	0.294591132950288	0.000378728926353562	1	0.141508952502818		0
P17427_AP-2 complex subunit alp.	proteomics_liver	MX2	sp|P17427|AP2A2_MOUSE	AP-2 complex subunit alpha-2  OS=Mus musculus (Mouse) GN=Ap2a2 PE=1 SV=2	P17427	-0.0351141844253426	0.659195387382198	0	-0.0215275806560449	0.729848583184656	0	0.550244597109881		0
Q99JR1_Sideroflexin-1	proteomics_liver	MX2	sp|Q99JR1|SFXN1_MOUSE	Sideroflexin-1  OS=Mus musculus (Mouse) GN=Sfxn1 PE=1 SV=3	Q99JR1	-0.0321057647260972	0.659195387382198	0	0.204579310937465	0.00119910651520462	1	0.285333910039786		0
Q9CQN1_Heat shock protein 75 kD.	proteomics_liver	MX2	sp|Q9CQN1|TRAP1_MOUSE	Heat shock protein 75 kDa, mitochondrial  OS=Mus musculus (Mouse) GN=Trap1 PE=1 SV=1	Q9CQN1	0.031065316629622	0.659195387382198	0	-0.190111584899078	0.00165242051627205	1	0.410580705171978		0
P24527_Leukotriene A-4 hydrolase	proteomics_liver	MX2	sp|P24527|LKHA4_MOUSE	Leukotriene A-4 hydrolase  OS=Mus musculus (Mouse) GN=Lta4h PE=1 SV=4	P24527	0.0235015796963509	0.659195387382198	0	-0.0801597274756922	0.0462573333276553	1	0.49115385935657		0
Q91YT0_NADH dehydrogenase [ubiq.	proteomics_liver	MX2	sp|Q91YT0|NDUV1_MOUSE	NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial  OS=Mus musculus (Mouse) GN=Ndufv1 PE=1 SV=1	Q91YT0	0.0156203111263942	0.659195387382198	0	-0.194281094221619	2.59251063673427e-06	1	0.0623296077567532		0
Q8BWF0_Succinate-semialdehyde d.	proteomics_liver	MX2	sp|Q8BWF0|SSDH_MOUSE	Succinate-semialdehyde dehydrogenase, mitochondrial  OS=Mus musculus (Mouse) GN=Aldh5a1 PE=1 SV=1	Q8BWF0	0.0294163743826878	0.659970033229609	0	-0.0412795174101532	0.393458960843226	0	0.556349663363698		0
P28843_Dipeptidyl peptidase 4	proteomics_liver	MX2	sp|P28843|DPP4_MOUSE	Dipeptidyl peptidase 4  OS=Mus musculus (Mouse) GN=Dpp4 PE=1 SV=3	P28843	0.39428151595013	0.660388196213747	0	-1.05080615673288	0.111922736642352	0	0.532271005678629		0
Q64726_Zinc-alpha-2-glycoprotein	proteomics_liver	MX2	sp|Q64726|ZA2G_MOUSE	Zinc-alpha-2-glycoprotein  OS=Mus musculus (Mouse) GN=Azgp1 PE=1 SV=2	Q64726	-0.0483816565458284	0.660637736799208	0	0.133951883916406	0.0994500218904311	0	0.463586535289747		0
Q9D6Y9_1,4-alpha-glucan-branchi.	proteomics_liver	MX2	sp|Q9D6Y9|GLGB_MOUSE	1,4-alpha-glucan-branching enzyme  OS=Mus musculus (Mouse) GN=Gbe1 PE=1 SV=1	Q9D6Y9	-0.0623870786933765	0.660780494273015	0	-0.139348578732285	0.12058080217785	0	0.529054850790847		0
Q9DBZ5_Eukaryotic translation i.	proteomics_liver	MX2	sp|Q9DBZ5|EIF3K_MOUSE	Eukaryotic translation initiation factor 3 subunit K  OS=Mus musculus (Mouse) GN=Eif3k PE=1 SV=1	Q9DBZ5	-0.29734635953395	0.660944547135861	0	-1.00369567536055	0.0140103262224878	1	1.00239131155311		0
Q9JLB0_MAGUK p55 subfamily memb.	proteomics_liver	MX2	sp|Q9JLB0|MPP6_MOUSE	MAGUK p55 subfamily member 6  OS=Mus musculus (Mouse) GN=Mpp6 PE=1 SV=1	Q9JLB0	-0.0724975288489418	0.660944547135861	0	0.240947519035466	0.0540135460636354	0	0.579610455697505		0
Q99LX0_Protein/nucleic acid deg.	proteomics_liver	MX2	sp|Q99LX0|PARK7_MOUSE	Protein/nucleic acid deglycase DJ-1  OS=Mus musculus (Mouse) GN=Park7 PE=1 SV=1	Q99LX0	-0.0517203288297701	0.660944547135861	0	-0.0629356056251318	0.449624896151957	0	0.698963599288864		0
